Date,Net_Value,Cost_Nav,Profit_Rate(%),Decision,RSI,MACD,BB,Big_Trend,Reason,Fund_Code
2024-07-09,1.2068,1.833,-34.16,因绝对止损（亏损>20%）卖出100%,64.72,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-10,1.2379,1.833,-32.47,因绝对止损（亏损>20%）卖出100%,68.62,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-11,1.233,1.833,-32.73,因绝对止损（亏损>20%）卖出100%,67.35,金叉,上轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-12,1.2073,1.833,-34.14,因绝对止损（亏损>20%）卖出100%,61.01,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-07-15,1.2018,1.833,-34.44,因绝对止损（亏损>20%）卖出100%,59.72,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-16,1.2361,1.833,-32.56,因绝对止损（亏损>20%）卖出100%,64.75,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-17,1.1768,1.833,-35.8,因绝对止损（亏损>20%）卖出100%,52.54,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-18,1.1683,1.833,-36.26,因绝对止损（亏损>20%）卖出100%,51.05,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-19,1.1442,1.833,-37.58,因绝对止损（亏损>20%）卖出100%,46.99,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-22,1.154,1.833,-37.04,因绝对止损（亏损>20%）卖出100%,48.78,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-23,1.1298,1.833,-38.36,因绝对止损（亏损>20%）卖出100%,44.77,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-24,1.1222,1.833,-38.78,因绝对止损（亏损>20%）卖出100%,43.56,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-25,1.0755,1.833,-41.33,因绝对止损（亏损>20%）卖出100%,36.95,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-26,1.0936,1.833,-40.34,因绝对止损（亏损>20%）卖出100%,40.71,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-29,1.1162,1.833,-39.11,因绝对止损（亏损>20%）卖出100%,45.1,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-30,1.0969,1.833,-40.16,因绝对止损（亏损>20%）卖出100%,42.22,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-07-31,1.1221,1.833,-38.78,因绝对止损（亏损>20%）卖出100%,46.98,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-01,1.1305,1.833,-38.33,因绝对止损（亏损>20%）卖出100%,48.5,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-02,1.0657,1.833,-41.86,因绝对止损（亏损>20%）卖出100%,39.16,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-05,0.9903,1.833,-45.97,因绝对止损（亏损>20%）卖出100%,31.55,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-06,1.0163,1.833,-44.56,因绝对止损（亏损>20%）卖出100%,36.16,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-07,1.0065,1.833,-45.09,因绝对止损（亏损>20%）卖出100%,35.2,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-08,1.0005,1.833,-45.42,因绝对止损（亏损>20%）卖出100%,34.59,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-09,1.0228,1.833,-44.2,因绝对止损（亏损>20%）卖出100%,38.81,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-12,1.0314,1.833,-43.73,因绝对止损（亏损>20%）卖出100%,40.41,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-13,1.0494,1.833,-42.75,因绝对止损（亏损>20%）卖出100%,43.72,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-14,1.0361,1.833,-43.48,因绝对止损（亏损>20%）卖出100%,41.87,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-15,1.0313,1.833,-43.74,因绝对止损（亏损>20%）卖出100%,41.19,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-16,1.0545,1.833,-42.47,因绝对止损（亏损>20%）卖出100%,45.76,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-19,1.0511,1.833,-42.66,因绝对止损（亏损>20%）卖出100%,45.21,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-20,1.0438,1.833,-43.06,因绝对止损（亏损>20%）卖出100%,43.98,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-21,1.0607,1.833,-42.13,因绝对止损（亏损>20%）卖出100%,47.54,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-22,1.0585,1.833,-42.25,因绝对止损（亏损>20%）卖出100%,47.12,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-23,1.0471,1.833,-42.88,因绝对止损（亏损>20%）卖出100%,44.9,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-26,1.029,1.833,-43.86,因绝对止损（亏损>20%）卖出100%,41.56,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-27,1.0088,1.833,-44.96,因绝对止损（亏损>20%）卖出100%,38.15,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-28,1.0101,1.833,-44.89,因绝对止损（亏损>20%）卖出100%,38.5,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-08-29,0.9971,1.833,-45.6,因绝对止损（亏损>20%）卖出100%,36.29,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-08-30,1.0407,1.833,-43.22,因绝对止损（亏损>20%）卖出100%,47.23,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-02,1.0045,1.833,-45.2,因绝对止损（亏损>20%）卖出100%,40.94,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-03,1.0056,1.833,-45.14,因绝对止损（亏损>20%）卖出100%,41.2,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-04,0.9773,1.833,-46.68,因绝对止损（亏损>20%）卖出100%,36.78,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-05,0.9792,1.833,-46.58,因绝对止损（亏损>20%）卖出100%,37.27,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-06,0.9487,1.833,-48.24,因绝对止损（亏损>20%）卖出100%,32.89,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-09,0.9505,1.833,-48.15,因绝对止损（亏损>20%）卖出100%,33.39,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-10,0.9617,1.833,-47.53,因绝对止损（亏损>20%）卖出100%,36.54,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-11,0.9533,1.833,-47.99,因绝对止损（亏损>20%）卖出100%,35.19,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-12,0.9517,1.833,-48.08,因绝对止损（亏损>20%）卖出100%,34.93,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-13,0.9826,1.833,-46.39,因绝对止损（亏损>20%）卖出100%,43.7,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-18,0.9622,1.833,-47.51,因绝对止损（亏损>20%）卖出100%,39.88,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-19,0.9456,1.833,-48.41,因绝对止损（亏损>20%）卖出100%,37.04,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-20,0.9454,1.833,-48.42,因绝对止损（亏损>20%）卖出100%,37.01,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-23,0.9422,1.833,-48.6,因绝对止损（亏损>20%）卖出100%,36.43,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-24,1.0084,1.833,-44.99,因绝对止损（亏损>20%）卖出100%,52.86,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-25,0.9993,1.833,-45.48,因绝对止损（亏损>20%）卖出100%,50.92,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-26,1.0242,1.833,-44.12,因绝对止损（亏损>20%）卖出100%,55.73,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-27,1.0791,1.833,-41.13,因绝对止损（亏损>20%）卖出100%,64.08,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-09-30,1.2051,1.833,-34.26,因绝对止损（亏损>20%）卖出100%,75.51,金叉,上轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-08,1.3589,1.833,-25.86,因绝对止损（亏损>20%）卖出100%,82.73,金叉,上轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-09,1.2669,1.833,-30.88,因绝对止损（亏损>20%）卖出100%,69.52,金叉,上轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-10,1.2571,1.833,-31.42,因绝对止损（亏损>20%）卖出100%,68.27,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-11,1.2135,1.833,-33.8,因绝对止损（亏损>20%）卖出100%,62.86,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-14,1.2565,1.833,-31.45,因绝对止损（亏损>20%）卖出100%,65.74,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-15,1.2258,1.833,-33.13,因绝对止损（亏损>20%）卖出100%,62.04,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-16,1.181,1.833,-35.57,因绝对止损（亏损>20%）卖出100%,56.99,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-17,1.1987,1.833,-34.6,因绝对止损（亏损>20%）卖出100%,58.43,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-18,1.2958,1.833,-29.31,因绝对止损（亏损>20%）卖出100%,65.29,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-21,1.3147,1.833,-28.28,因绝对止损（亏损>20%）卖出100%,66.45,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-22,1.3398,1.833,-26.91,因绝对止损（亏损>20%）卖出100%,67.98,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-23,1.299,1.833,-29.13,因绝对止损（亏损>20%）卖出100%,62.95,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-24,1.3098,1.833,-28.54,因绝对止损（亏损>20%）卖出100%,63.72,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-25,1.3181,1.833,-28.09,因绝对止损（亏损>20%）卖出100%,64.33,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-28,1.2933,1.833,-29.44,因绝对止损（亏损>20%）卖出100%,61.03,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-29,1.2962,1.833,-29.29,因绝对止损（亏损>20%）卖出100%,61.28,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-10-30,1.2994,1.833,-29.11,因绝对止损（亏损>20%）卖出100%,61.57,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-10-31,1.3138,1.833,-28.33,因绝对止损（亏损>20%）卖出100%,62.93,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-01,1.2722,1.833,-30.59,因绝对止损（亏损>20%）卖出100%,56.69,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-04,1.2864,1.833,-29.82,因绝对止损（亏损>20%）卖出100%,58.21,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-05,1.3288,1.833,-27.51,因绝对止损（亏损>20%）卖出100%,62.46,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-06,1.3008,1.833,-29.03,因绝对止损（亏损>20%）卖出100%,58.25,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-07,1.2983,1.833,-29.17,因绝对止损（亏损>20%）卖出100%,57.87,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-08,1.3048,1.833,-28.82,因绝对止损（亏损>20%）卖出100%,58.62,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-11,1.3334,1.833,-27.26,因绝对止损（亏损>20%）卖出100%,61.82,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-11-12,1.3232,1.833,-27.81,因绝对止损（亏损>20%）卖出100%,60.04,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-13,1.3309,1.833,-27.39,因绝对止损（亏损>20%）卖出100%,60.95,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-14,1.2854,1.833,-29.87,因绝对止损（亏损>20%）卖出100%,53.19,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-15,1.2544,1.833,-31.57,因绝对止损（亏损>20%）卖出100%,48.64,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-18,1.2026,1.833,-34.39,因绝对止损（亏损>20%）卖出100%,42.16,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-19,1.2298,1.833,-32.91,因绝对止损（亏损>20%）卖出100%,46.21,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-20,1.2392,1.833,-32.39,因绝对止损（亏损>20%）卖出100%,47.58,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-21,1.2499,1.833,-31.81,因绝对止损（亏损>20%）卖出100%,49.17,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-22,1.2131,1.833,-33.82,因绝对止损（亏损>20%）卖出100%,44.21,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-25,1.2071,1.833,-34.15,因绝对止损（亏损>20%）卖出100%,43.45,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-26,1.2003,1.833,-34.52,因绝对止损（亏损>20%）卖出100%,42.54,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-27,1.2349,1.833,-32.63,因绝对止损（亏损>20%）卖出100%,48.41,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-28,1.231,1.833,-32.84,因绝对止损（亏损>20%）卖出100%,47.82,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-11-29,1.2618,1.833,-31.16,因绝对止损（亏损>20%）卖出100%,52.74,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-02,1.2648,1.833,-31.0,因绝对止损（亏损>20%）卖出100%,53.21,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-03,1.2481,1.833,-31.91,因绝对止损（亏损>20%）卖出100%,50.25,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-04,1.2272,1.833,-33.05,因绝对止损（亏损>20%）卖出100%,46.76,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-12-05,1.2393,1.833,-32.39,因绝对止损（亏损>20%）卖出100%,48.97,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-06,1.2391,1.833,-32.4,因绝对止损（亏损>20%）卖出100%,48.94,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-09,1.226,1.833,-33.12,因绝对止损（亏损>20%）卖出100%,46.51,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-10,1.2358,1.833,-32.58,因绝对止损（亏损>20%）卖出100%,48.56,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-11,1.2428,1.833,-32.2,因绝对止损（亏损>20%）卖出100%,50.04,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-12-12,1.2447,1.833,-32.09,因绝对止损（亏损>20%）卖出100%,50.46,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-12-13,1.2176,1.833,-33.57,因绝对止损（亏损>20%）卖出100%,44.74,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-16,1.1843,1.833,-35.39,因绝对止损（亏损>20%）卖出100%,38.91,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-12-17,1.1688,1.833,-36.24,因绝对止损（亏损>20%）卖出100%,36.52,死叉,下轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-12-18,1.1929,1.833,-34.92,因绝对止损（亏损>20%）卖出100%,42.43,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2024-12-19,1.2076,1.833,-34.12,因绝对止损（亏损>20%）卖出100%,45.75,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-20,1.2326,1.833,-32.76,因绝对止损（亏损>20%）卖出100%,50.93,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-23,1.196,1.833,-34.75,因绝对止损（亏损>20%）卖出100%,44.27,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-24,1.2115,1.833,-33.91,因绝对止损（亏损>20%）卖出100%,47.41,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-25,1.2049,1.833,-34.27,因绝对止损（亏损>20%）卖出100%,46.21,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-26,1.226,1.833,-33.12,因绝对止损（亏损>20%）卖出100%,50.5,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-27,1.2053,1.833,-34.24,因绝对止损（亏损>20%）卖出100%,46.58,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-30,1.1899,1.833,-35.08,因绝对止损（亏损>20%）卖出100%,43.85,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2024-12-31,1.1488,1.833,-37.33,因绝对止损（亏损>20%）卖出100%,37.52,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-02,1.1062,1.833,-39.65,因绝对止损（亏损>20%）卖出100%,32.32,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-03,1.0769,1.833,-41.25,因绝对止损（亏损>20%）卖出100%,29.31,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-06,1.065,1.833,-41.9,因绝对止损（亏损>20%）卖出100%,28.16,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-07,1.1181,1.833,-39.0,因绝对止损（亏损>20%）卖出100%,39.54,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-08,1.1307,1.833,-38.31,因绝对止损（亏损>20%）卖出100%,41.89,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-09,1.1482,1.833,-37.36,因绝对止损（亏损>20%）卖出100%,45.08,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-10,1.1209,1.833,-38.85,因绝对止损（亏损>20%）卖出100%,41.27,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-13,1.1071,1.833,-39.6,因绝对止损（亏损>20%）卖出100%,39.46,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-14,1.164,1.833,-36.5,因绝对止损（亏损>20%）卖出100%,49.35,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-15,1.1656,1.833,-36.41,因绝对止损（亏损>20%）卖出100%,49.6,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-16,1.1457,1.833,-37.5,因绝对止损（亏损>20%）卖出100%,46.53,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-17,1.1767,1.833,-35.8,因绝对止损（亏损>20%）卖出100%,51.56,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-20,1.1863,1.833,-35.28,因绝对止损（亏损>20%）卖出100%,53.03,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2025-01-21,1.2283,1.833,-32.99,因绝对止损（亏损>20%）卖出100%,58.92,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-22,1.2431,1.833,-32.18,因绝对止损（亏损>20%）卖出100%,60.78,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-23,1.2184,1.833,-33.53,因绝对止损（亏损>20%）卖出100%,56.2,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-24,1.2434,1.833,-32.17,因绝对止损（亏损>20%）卖出100%,59.53,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-01-27,1.2125,1.833,-33.85,因绝对止损（亏损>20%）卖出100%,54.06,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2025-02-05,1.2121,1.833,-33.87,因绝对止损（亏损>20%）卖出100%,53.99,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-06,1.2603,1.833,-31.24,因绝对止损（亏损>20%）卖出100%,60.54,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-07,1.2686,1.833,-30.79,因绝对止损（亏损>20%）卖出100%,61.55,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-10,1.2745,1.833,-30.47,因绝对止损（亏损>20%）卖出100%,62.29,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-11,1.2663,1.833,-30.92,因绝对止损（亏损>20%）卖出100%,60.55,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-12,1.2938,1.833,-29.42,因绝对止损（亏损>20%）卖出100%,64.18,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-13,1.2386,1.833,-32.43,因绝对止损（亏损>20%）卖出100%,53.52,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-14,1.2384,1.833,-32.44,因绝对止损（亏损>20%）卖出100%,53.49,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-17,1.2744,1.833,-30.47,因绝对止损（亏损>20%）卖出100%,58.67,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-18,1.2356,1.833,-32.59,因绝对止损（亏损>20%）卖出100%,51.95,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-19,1.2683,1.833,-30.81,因绝对止损（亏损>20%）卖出100%,56.48,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-20,1.2682,1.833,-30.81,因绝对止损（亏损>20%）卖出100%,56.46,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-21,1.348,1.833,-26.46,因绝对止损（亏损>20%）卖出100%,65.62,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-24,1.3443,1.833,-26.66,因绝对止损（亏损>20%）卖出100%,64.94,金叉,上轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-25,1.3309,1.833,-27.39,因绝对止损（亏损>20%）卖出100%,62.41,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-26,1.3445,1.833,-26.65,因绝对止损（亏损>20%）卖出100%,63.95,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-27,1.3154,1.833,-28.24,因绝对止损（亏损>20%）卖出100%,58.44,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-02-28,1.2512,1.833,-31.74,因绝对止损（亏损>20%）卖出100%,48.52,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-03,1.2389,1.833,-32.41,因绝对止损（亏损>20%）卖出100%,46.88,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-04,1.2528,1.833,-31.65,因绝对止损（亏损>20%）卖出100%,48.98,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-05,1.2804,1.833,-30.15,因绝对止损（亏损>20%）卖出100%,52.96,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-06,1.3299,1.833,-27.45,因绝对止损（亏损>20%）卖出100%,59.12,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2025-03-07,1.3162,1.833,-28.19,因绝对止损（亏损>20%）卖出100%,56.9,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-10,1.3112,1.833,-28.47,因绝对止损（亏损>20%）卖出100%,56.07,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-11,1.3105,1.833,-28.51,因绝对止损（亏损>20%）卖出100%,55.95,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-12,1.3155,1.833,-28.23,因绝对止损（亏损>20%）卖出100%,56.68,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-13,1.2895,1.833,-29.65,因绝对止损（亏损>20%）卖出100%,51.87,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-14,1.3253,1.833,-27.7,因绝对止损（亏损>20%）卖出100%,57.25,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-17,1.3278,1.833,-27.56,因绝对止损（亏损>20%）卖出100%,57.6,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2025-03-18,1.3374,1.833,-27.04,因绝对止损（亏损>20%）卖出100%,59.02,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-19,1.3089,1.833,-28.59,因绝对止损（亏损>20%）卖出100%,53.33,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-20,1.29,1.833,-29.62,因绝对止损（亏损>20%）卖出100%,49.9,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-21,1.2502,1.833,-31.79,因绝对止损（亏损>20%）卖出100%,43.55,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-24,1.2712,1.833,-30.65,因绝对止损（亏损>20%）卖出100%,47.36,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-25,1.2332,1.833,-32.72,因绝对止损（亏损>20%）卖出100%,41.86,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-26,1.2382,1.833,-32.45,因绝对止损（亏损>20%）卖出100%,42.8,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-27,1.232,1.833,-32.79,因绝对止损（亏损>20%）卖出100%,41.89,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
