基金代码,基金简称,总股票持仓市值_万,股票简称,占净值比例,持股数_万,持仓市值_万,持仓市值_亿
013642,博道成长智航股票C,72294.92,瑞芯微,0.96,22.74,5129.01,0.5129
013642,博道成长智航股票C,72294.92,寒武纪,0.94,3.82,5059.38,0.5059
013642,博道成长智航股票C,72294.92,紫光国微,0.94,55.96,5053.75,0.5054
013642,博道成长智航股票C,72294.92,深信服,0.87,37.38,4691.19,0.4691
015947,兴业研究精选混合C,70792.58,睿创微纳,6.54,131.96,11670.49,1.167
015947,兴业研究精选混合C,70792.58,长芯博创,5.7,95.69,10168.98,1.0169
015947,兴业研究精选混合C,70792.58,天奈科技,4.77,123.6,8511.05,0.8511
015947,兴业研究精选混合C,70792.58,佳驰科技,3.86,96.68,6897.85,0.6898
015947,兴业研究精选混合C,70792.58,紫金矿业,3.7,224.37,6605.45,0.6605
015947,兴业研究精选混合C,70792.58,天孚通信,3.66,38.89,6525.74,0.6526
015947,兴业研究精选混合C,70792.58,中际旭创,3.29,14.55,5873.54,0.5874
015947,兴业研究精选混合C,70792.58,完美世界,2.75,256.39,4912.43,0.4912
015947,兴业研究精选混合C,70792.58,应流股份,2.74,150.42,4891.66,0.4892
015947,兴业研究精选混合C,70792.58,三环集团,2.65,102.21,4735.39,0.4735
001770,前海开源嘉鑫混合C,69408.45,浙江荣泰,8.15,117.44,13221.51,1.3222
001770,前海开源嘉鑫混合C,69408.45,震裕科技,4.56,39.34,7404.15,0.7404
001770,前海开源嘉鑫混合C,69408.45,美湖股份,4.32,157.6,7016.4,0.7016
001770,前海开源嘉鑫混合C,69408.45,汉威科技,4.1,104.66,6653.24,0.6653
001770,前海开源嘉鑫混合C,69408.45,安培龙,4.02,39.28,6519.47,0.6519
001770,前海开源嘉鑫混合C,69408.45,斯菱股份,3.88,47.06,6306.17,0.6306
001770,前海开源嘉鑫混合C,69408.45,宁波华翔,3.82,160.22,6200.51,0.6201
001770,前海开源嘉鑫混合C,69408.45,均胜电子,3.39,157.89,5497.73,0.5498
001770,前海开源嘉鑫混合C,69408.45,伟创电气,3.28,55.88,5328.03,0.5328
001770,前海开源嘉鑫混合C,69408.45,科达利,3.24,26.88,5261.24,0.5261
010422,海富通消费优选混合C,65635.63,潮宏基,5.0,634.5,9067.01,0.9067
010422,海富通消费优选混合C,65635.63,美的集团,4.42,110.49,8028.46,0.8028
010422,海富通消费优选混合C,65635.63,石头科技,4.38,37.86,7942.8,0.7943
010422,海富通消费优选混合C,65635.63,法拉电子,3.61,51.85,6554.02,0.6554
010422,海富通消费优选混合C,65635.63,万辰集团,3.37,33.67,6111.07,0.6111
010422,海富通消费优选混合C,65635.63,华勤技术,3.29,56.72,5976.02,0.5976
010422,海富通消费优选混合C,65635.63,晶晨股份,3.15,51.38,5711.97,0.5712
010422,海富通消费优选混合C,65635.63,今世缘,3.04,140.38,5516.93,0.5517
010422,海富通消费优选混合C,65635.63,上海家化,2.96,204.12,5372.44,0.5372
010422,海富通消费优选混合C,65635.63,燕京啤酒,2.95,441.46,5354.91,0.5355
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,中际旭创,10.12,54.11,11391.24,1.1391
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,新易盛,10.0,60.4,11258.37,1.1258
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,腾讯控股,8.53,18.56,9598.36,0.9598
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,阿里巴巴-W,7.73,81.94,8698.72,0.8699
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,中科曙光,5.45,89.06,6137.99,0.6138
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,金山办公,3.88,14.1,4364.94,0.4365
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,金蝶国际,3.23,215.9,3637.33,0.3637
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,浪潮信息,3.08,62.73,3468.34,0.3468
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,恒生电子,2.85,92.12,3213.29,0.3213
014544,汇添富中证沪港深云计算产业ETF联接C,64803.14,紫光股份,2.7,121.87,3034.56,0.3035
002096,博时新收益C,59913.8,紫金矿业,9.0,314.59,9261.53,0.9262
002096,博时新收益C,59913.8,东方电缆,7.07,102.91,7269.56,0.727
002096,博时新收益C,59913.8,汇成真空,6.4,38.0,6578.94,0.6579
002096,博时新收益C,59913.8,洛阳钼业,5.8,380.0,5966.0,0.5966
002096,博时新收益C,59913.8,华海清科,5.62,35.01,5783.26,0.5783
002096,博时新收益C,59913.8,圆通速递,5.35,300.0,5505.0,0.5505
002096,博时新收益C,59913.8,茂莱光学,5.24,12.29,5394.78,0.5395
002096,博时新收益C,59913.8,兆易创新,4.73,22.8,4863.24,0.4863
002096,博时新收益C,59913.8,嘉友国际,4.6,330.55,4726.87,0.4727
002096,博时新收益C,59913.8,山东威达,4.44,321.0,4564.62,0.4565
014377,东吴新能源汽车股票C,57528.53,豪威集团,9.35,49.5,7482.92,0.7483
014377,东吴新能源汽车股票C,57528.53,德赛西威,9.26,49.0,7410.27,0.741
014377,东吴新能源汽车股票C,57528.53,立讯精密,8.89,110.0,7115.9,0.7116
014377,东吴新能源汽车股票C,57528.53,小鹏汽车-W,8.82,83.0,7058.66,0.7059
014377,东吴新能源汽车股票C,57528.53,理想汽车-W,8.21,71.0,6572.91,0.6573
014377,东吴新能源汽车股票C,57528.53,拓普集团,7.18,71.0,5750.29,0.575
014377,东吴新能源汽车股票C,57528.53,兆易创新,5.33,20.0,4266.0,0.4266
014377,东吴新能源汽车股票C,57528.53,伯特利,5.05,75.0,4041.75,0.4042
014377,东吴新能源汽车股票C,57528.53,华阳集团,4.99,118.0,3995.48,0.3995
014377,东吴新能源汽车股票C,57528.53,瑞芯微,4.79,17.0,3834.35,0.3834
013340,创金合信芯片产业股票发起C,56935.16,中芯国际,8.77,61.73,8650.08,0.865
013340,创金合信芯片产业股票发起C,56935.16,海光信息,7.15,27.92,7052.57,0.7053
013340,创金合信芯片产业股票发起C,56935.16,中微公司,6.77,22.35,6683.47,0.6683
013340,创金合信芯片产业股票发起C,56935.16,恒玄科技,6.32,20.97,6238.63,0.6239
013340,创金合信芯片产业股票发起C,56935.16,乐鑫科技,6.04,27.49,5961.5,0.5962
013340,创金合信芯片产业股票发起C,56935.16,光库科技,4.74,39.38,4678.34,0.4678
013340,创金合信芯片产业股票发起C,56935.16,盛美上海,4.72,23.09,4659.8,0.466
013340,创金合信芯片产业股票发起C,56935.16,江波龙,4.7,26.07,4640.9,0.4641
013340,创金合信芯片产业股票发起C,56935.16,瑞芯微,4.34,19.0,4285.45,0.4285
013340,创金合信芯片产业股票发起C,56935.16,长川科技,4.14,41.0,4084.42,0.4084
021500,景顺长城优质成长股票C,56804.61,中际旭创,9.17,22.67,9151.43,0.9151
021500,景顺长城优质成长股票C,56804.61,新易盛,8.55,23.31,8526.79,0.8527
021500,景顺长城优质成长股票C,56804.61,沪电股份,6.26,84.92,6239.07,0.6239
021500,景顺长城优质成长股票C,56804.61,工业富联,5.58,84.29,5563.98,0.5564
021500,景顺长城优质成长股票C,56804.61,胜宏科技,5.07,17.71,5056.21,0.5056
021500,景顺长城优质成长股票C,56804.61,宁德时代,5.07,12.57,5053.14,0.5053
021500,景顺长城优质成长股票C,56804.61,源杰科技,4.79,11.13,4773.78,0.4774
021500,景顺长城优质成长股票C,56804.61,兆易创新,4.28,20.0,4266.0,0.4266
021500,景顺长城优质成长股票C,56804.61,拓普集团,4.21,51.86,4200.14,0.42
021500,景顺长城优质成长股票C,56804.61,浙江荣泰,3.98,35.3,3974.07,0.3974
014954,信澳研究优选混合C,54546.18,华勤技术,8.16,111.86,11785.43,1.1785
014954,信澳研究优选混合C,54546.18,佰维存储,5.36,74.25,7744.06,0.7744
014954,信澳研究优选混合C,54546.18,歌尔股份,4.4,169.51,6356.63,0.6357
014954,信澳研究优选混合C,54546.18,华虹公司,3.98,50.15,5745.24,0.5745
014954,信澳研究优选混合C,54546.18,晶晨股份,3.59,46.65,5186.34,0.5186
014954,信澳研究优选混合C,54546.18,江淮汽车,3.53,94.46,5091.39,0.5091
014954,信澳研究优选混合C,54546.18,兆易创新,3.08,20.87,4451.57,0.4452
014954,信澳研究优选混合C,54546.18,恒玄科技,1.91,9.3,2765.41,0.2765
014954,信澳研究优选混合C,54546.18,炬芯科技,1.91,44.35,2758.81,0.2759
014954,信澳研究优选混合C,54546.18,欣旺达,1.84,78.76,2661.3,0.2661
015290,格林高股息优选混合C,52492.98,中国燃气,7.15,1015.72,7086.55,0.7087
015290,格林高股息优选混合C,52492.98,中简科技,7.06,198.59,7000.38,0.7
015290,格林高股息优选混合C,52492.98,视源股份,5.49,136.76,5443.19,0.5443
015290,格林高股息优选混合C,52492.98,力诺药包,5.45,314.33,5409.58,0.541
015290,格林高股息优选混合C,52492.98,东方雨虹,5.37,432.7,5330.84,0.5331
015290,格林高股息优选混合C,52492.98,申洲国际,5.17,90.77,5123.67,0.5124
015290,格林高股息优选混合C,52492.98,美埃科技,5.01,97.85,4970.54,0.4971
015290,格林高股息优选混合C,52492.98,中国东方教育,4.26,604.2,4226.49,0.4226
015290,格林高股息优选混合C,52492.98,敏实集团,4.0,128.0,3963.6,0.3964
015290,格林高股息优选混合C,52492.98,思维列控,3.97,117.56,3938.14,0.3938
005633,建信中证500指数增强C,51681.7,胜宏科技,1.6,26.4,7537.2,0.7537
005633,建信中证500指数增强C,51681.7,金诚信,1.36,92.26,6434.42,0.6434
005633,建信中证500指数增强C,51681.7,中材科技,1.13,157.33,5352.37,0.5352
005633,建信中证500指数增强C,51681.7,三美股份,1.09,87.53,5148.51,0.5149
005633,建信中证500指数增强C,51681.7,瑞芯微,1.02,21.39,4824.31,0.4824
005633,建信中证500指数增强C,51681.7,科沃斯,0.97,42.77,4597.78,0.4598
005633,建信中证500指数增强C,51681.7,华工科技,0.95,48.76,4509.32,0.4509
005633,建信中证500指数增强C,51681.7,艾力斯,0.95,40.82,4500.39,0.45
005633,建信中证500指数增强C,51681.7,亚钾国际,0.93,112.45,4404.67,0.4405
005633,建信中证500指数增强C,51681.7,芯动联科,0.93,57.05,4372.73,0.4373
008319,博道久航混合C,50505.71,瑞芯微,2.01,31.57,7120.61,0.7121
008319,博道久航混合C,50505.71,中材科技,1.96,203.63,6927.59,0.6928
008319,博道久航混合C,50505.71,生益科技,1.78,116.53,6294.95,0.6295
008319,博道久航混合C,50505.71,华丰科技,1.49,53.38,5252.26,0.5252
008319,博道久航混合C,50505.71,中金公司,1.37,131.25,4841.93,0.4842
008319,博道久航混合C,50505.71,国联民生,1.26,399.02,4457.01,0.4457
008319,博道久航混合C,50505.71,东方证券,1.19,367.27,4201.51,0.4202
008319,博道久航混合C,50505.71,菲利华,1.15,53.66,4062.06,0.4062
008319,博道久航混合C,50505.71,中信证券,1.05,123.95,3706.12,0.3706
008319,博道久航混合C,50505.71,宗申动力,1.03,148.4,3641.67,0.3642
007127,博道远航混合C,49658.71,瑞芯微,1.53,27.76,6261.36,0.6261
007127,博道远航混合C,49658.71,生益科技,1.52,114.99,6211.76,0.6212
007127,博道远航混合C,49658.71,中材科技,1.35,161.99,5510.91,0.5511
007127,博道远航混合C,49658.71,药明康德,1.25,45.66,5114.73,0.5115
007127,博道远航混合C,49658.71,海康威视,1.21,157.54,4965.66,0.4966
007127,博道远航混合C,49658.71,宁德时代,1.21,12.29,4940.9,0.4941
007127,博道远航混合C,49658.71,德赛西威,1.06,28.7,4340.5,0.434
007127,博道远航混合C,49658.71,五粮液,1.02,34.47,4187.42,0.4187
007127,博道远航混合C,49658.71,同花顺,1.0,10.97,4078.32,0.4078
007127,博道远航混合C,49658.71,紫光国微,0.99,44.81,4047.15,0.4047
008327,东财通信C,49079.47,新易盛,15.46,34.26,12530.29,1.253
008327,东财通信C,49079.47,中际旭创,15.29,30.69,12387.45,1.2387
008327,东财通信C,49079.47,中兴通讯,6.27,111.26,5078.09,0.5078
008327,东财通信C,49079.47,沪电股份,4.21,46.48,3415.22,0.3415
008327,东财通信C,49079.47,华工科技,3.96,34.71,3210.18,0.321
008327,东财通信C,49079.47,东山精密,3.91,44.27,3165.37,0.3165
008327,东财通信C,49079.47,天孚通信,3.33,16.1,2702.05,0.2702
008327,东财通信C,49079.47,生益科技,2.8,41.94,2265.6,0.2266
008327,东财通信C,49079.47,长电科技,2.69,49.43,2179.37,0.2179
008327,东财通信C,49079.47,三环集团,2.65,46.32,2145.85,0.2146
008532,惠升惠民混合C,47605.38,阿里巴巴-W,7.11,45.77,7396.32,0.7396
008532,惠升惠民混合C,47605.38,华勤技术,6.35,62.69,6605.02,0.6605
008532,惠升惠民混合C,47605.38,柏楚电子,4.55,30.8,4735.92,0.4736
008532,惠升惠民混合C,47605.38,中芯国际,4.46,63.9,4640.9,0.4641
008532,惠升惠民混合C,47605.38,牧原股份,4.31,84.64,4485.81,0.4486
008532,惠升惠民混合C,47605.38,拓荆科技,4.11,16.44,4276.47,0.4276
008532,惠升惠民混合C,47605.38,建滔积层板,3.91,360.95,4063.23,0.4063
008532,惠升惠民混合C,47605.38,中兴通讯,3.81,122.4,3967.08,0.3967
008532,惠升惠民混合C,47605.38,中广核矿业,3.62,1310.0,3767.41,0.3767
008532,惠升惠民混合C,47605.38,安踏体育,3.53,42.96,3667.22,0.3667
011584,大成港股精选混合(QDII)C,47486.59,紫金矿业,8.73,278.8,8297.97,0.8298
011584,大成港股精选混合(QDII)C,47486.59,腾讯控股,5.97,9.38,5677.77,0.5678
011584,大成港股精选混合(QDII)C,47486.59,小米集团-W,5.54,106.8,5265.34,0.5265
011584,大成港股精选混合(QDII)C,47486.59,中芯国际,5.04,66.0,4793.42,0.4793
011584,大成港股精选混合(QDII)C,47486.59,康方生物,4.18,30.8,3970.51,0.3971
011584,大成港股精选混合(QDII)C,47486.59,招金矿业,4.17,138.8,3961.32,0.3961
011584,大成港股精选混合(QDII)C,47486.59,携程集团-S,4.11,7.18,3906.9,0.3907
011584,大成港股精选混合(QDII)C,47486.59,香港交易所,4.11,9.68,3906.24,0.3906
011584,大成港股精选混合(QDII)C,47486.59,和誉-B,4.06,236.0,3861.1,0.3861
011584,大成港股精选混合(QDII)C,47486.59,阿里巴巴-W,4.05,23.8,3846.02,0.3846
011370,华商均衡成长混合C,46277.7,中际旭创,9.05,19.17,7736.85,0.7737
011370,华商均衡成长混合C,46277.7,新易盛,8.92,20.84,7621.18,0.7621
011370,华商均衡成长混合C,46277.7,胜宏科技,6.28,18.79,5364.55,0.5365
011370,华商均衡成长混合C,46277.7,东山精密,5.75,68.78,4917.77,0.4918
011370,华商均衡成长混合C,46277.7,仕佳光子,4.98,59.71,4257.27,0.4257
011370,华商均衡成长混合C,46277.7,中材科技,4.47,112.21,3817.38,0.3817
011370,华商均衡成长混合C,46277.7,宏和科技,4.23,103.75,3617.76,0.3618
011370,华商均衡成长混合C,46277.7,德科立,4.07,28.74,3478.41,0.3478
011370,华商均衡成长混合C,46277.7,深南电路,3.51,13.83,2996.56,0.2997
011370,华商均衡成长混合C,46277.7,源杰科技,2.89,5.76,2469.97,0.247
008419,惠升惠泽混合C,44686.15,洛阳钼业,3.64,417.9,5986.27,0.5986
008419,惠升惠泽混合C,44686.15,紫金矿业,3.47,193.86,5707.24,0.5707
008419,惠升惠泽混合C,44686.15,中芯国际,2.99,67.75,4920.52,0.4921
008419,惠升惠泽混合C,44686.15,腾讯控股,2.94,7.99,4836.39,0.4836
008419,惠升惠泽混合C,44686.15,阿里巴巴-W,2.63,26.77,4325.96,0.4326
008419,惠升惠泽混合C,44686.15,中国黄金国际,2.54,32.88,4166.61,0.4167
008419,惠升惠泽混合C,44686.15,江西铜业股份,2.39,141.1,3929.06,0.3929
008419,惠升惠泽混合C,44686.15,宁德时代,2.32,9.49,3814.98,0.3815
008419,惠升惠泽混合C,44686.15,徐工机械,2.23,318.47,3662.41,0.3662
008419,惠升惠泽混合C,44686.15,立讯精密,2.03,51.58,3336.71,0.3337
015971,华泰柏瑞景气驱动混合C,44559.36,宁德时代,8.69,18.5,7436.2,0.7436
015971,华泰柏瑞景气驱动混合C,44559.36,中际旭创,7.85,16.63,6713.2,0.6713
015971,华泰柏瑞景气驱动混合C,44559.36,新易盛,7.58,17.73,6483.64,0.6484
015971,华泰柏瑞景气驱动混合C,44559.36,腾讯控股,6.07,8.58,5193.34,0.5193
015971,华泰柏瑞景气驱动混合C,44559.36,中芯国际,5.2,61.3,4451.89,0.4452
015971,华泰柏瑞景气驱动混合C,44559.36,阿里巴巴-W,4.06,21.48,3471.11,0.3471
015971,华泰柏瑞景气驱动混合C,44559.36,德赛西威,3.99,22.59,3416.29,0.3416
015971,华泰柏瑞景气驱动混合C,44559.36,英科医疗,3.23,75.26,2764.92,0.2765
015971,华泰柏瑞景气驱动混合C,44559.36,药明合联,2.97,35.55,2541.34,0.2541
015971,华泰柏瑞景气驱动混合C,44559.36,天孚通信,2.44,12.44,2087.43,0.2087
016238,华夏数字经济龙头混合发起式C,44488.04,澜起科技,5.17,43.17,6682.02,0.6682
016238,华夏数字经济龙头混合发起式C,44488.04,翱捷科技,3.98,46.49,5136.86,0.5137
016238,华夏数字经济龙头混合发起式C,44488.04,概伦电子,3.74,114.58,4836.34,0.4836
016238,华夏数字经济龙头混合发起式C,44488.04,杰华特,3.33,74.14,4303.58,0.4304
016238,华夏数字经济龙头混合发起式C,44488.04,北京君正,3.23,46.83,4168.34,0.4168
016238,华夏数字经济龙头混合发起式C,44488.04,华勤技术,3.22,39.48,4159.31,0.4159
016238,华夏数字经济龙头混合发起式C,44488.04,东材科技,3.19,203.3,4114.79,0.4115
016238,华夏数字经济龙头混合发起式C,44488.04,昊华科技,2.98,125.17,3845.22,0.3845
016238,华夏数字经济龙头混合发起式C,44488.04,佰维存储,2.97,36.76,3834.42,0.3834
016238,华夏数字经济龙头混合发起式C,44488.04,江波龙,2.64,19.14,3407.16,0.3407
019514,交银荣鑫灵活配置混合C,41763.68,新易盛,8.98,18.44,6744.8,0.6745
019514,交银荣鑫灵活配置混合C,41763.68,寒武纪,8.74,4.95,6564.98,0.6565
019514,交银荣鑫灵活配置混合C,41763.68,中际旭创,6.25,11.64,4698.79,0.4699
019514,交银荣鑫灵活配置混合C,41763.68,工业富联,5.59,63.6,4198.24,0.4198
019514,交银荣鑫灵活配置混合C,41763.68,浙江荣泰,5.18,34.57,3892.08,0.3892
019514,交银荣鑫灵活配置混合C,41763.68,海光信息,4.84,14.4,3636.78,0.3637
019514,交银荣鑫灵活配置混合C,41763.68,胜宏科技,4.83,12.7,3625.85,0.3626
019514,交银荣鑫灵活配置混合C,41763.68,歌尔股份,3.95,79.1,2966.25,0.2966
019514,交银荣鑫灵活配置混合C,41763.68,ST华通,3.69,133.83,2771.62,0.2772
019514,交银荣鑫灵活配置混合C,41763.68,骄成超声,3.55,27.73,2664.29,0.2664
013010,万家港股通精选混合C,41516.81,阿里巴巴-W,8.96,40.5,6544.7,0.6545
013010,万家港股通精选混合C,41516.81,腾讯控股,8.29,10.0,6053.06,0.6053
013010,万家港股通精选混合C,41516.81,中芯国际,7.46,75.0,5447.07,0.5447
013010,万家港股通精选混合C,41516.81,极兔速递-W,6.12,500.26,4466.79,0.4467
013010,万家港股通精选混合C,41516.81,东岳集团,5.72,376.5,4172.97,0.4173
013010,万家港股通精选混合C,41516.81,紫金矿业,4.61,113.2,3369.19,0.3369
013010,万家港股通精选混合C,41516.81,洛阳钼业,4.38,223.2,3197.26,0.3197
013010,万家港股通精选混合C,41516.81,中国黄金国际,4.08,23.5,2977.96,0.2978
013010,万家港股通精选混合C,41516.81,泡泡玛特,3.71,11.12,2708.64,0.2709
013010,万家港股通精选混合C,41516.81,巨子生物,3.53,50.0,2579.17,0.2579
001557,天弘中证500指数增强C,38910.0,华工科技,1.69,57.95,5359.11,0.5359
001557,天弘中证500指数增强C,38910.0,通富微电,1.33,105.11,4222.43,0.4222
001557,天弘中证500指数增强C,38910.0,瑞芯微,1.22,17.22,3884.65,0.3885
001557,天弘中证500指数增强C,38910.0,湖南裕能,1.17,61.29,3703.14,0.3703
001557,天弘中证500指数增强C,38910.0,西部矿业,1.16,168.01,3696.22,0.3696
001557,天弘中证500指数增强C,38910.0,恒玄科技,1.16,12.41,3692.3,0.3692
001557,天弘中证500指数增强C,38910.0,芯联集成,1.14,552.18,3633.31,0.3633
001557,天弘中证500指数增强C,38910.0,全志科技,1.13,69.25,3588.38,0.3588
001557,天弘中证500指数增强C,38910.0,兴森科技,1.13,161.55,3573.49,0.3573
001557,天弘中证500指数增强C,38910.0,中科创达,1.12,45.79,3556.97,0.3557
014156,国泰海通中证500指数增强C,38609.28,胜宏科技,1.34,16.69,4765.0,0.4765
014156,国泰海通中证500指数增强C,38609.28,高德红外,1.14,328.29,4054.35,0.4054
014156,国泰海通中证500指数增强C,38609.28,中科创达,1.14,52.14,4050.24,0.405
014156,国泰海通中证500指数增强C,38609.28,广东宏大,1.14,91.83,4049.7,0.405
014156,国泰海通中证500指数增强C,38609.28,芯联集成,1.12,602.67,3965.58,0.3966
014156,国泰海通中证500指数增强C,38609.28,全志科技,1.01,69.42,3597.5,0.3598
014156,国泰海通中证500指数增强C,38609.28,四川长虹,1.01,342.59,3586.92,0.3587
014156,国泰海通中证500指数增强C,38609.28,长川科技,1.0,35.75,3561.42,0.3561
014156,国泰海通中证500指数增强C,38609.28,中金岭南,0.99,618.96,3528.06,0.3528
014156,国泰海通中证500指数增强C,38609.28,光弘科技,0.97,118.09,3450.51,0.3451
008182,方正富邦信泓混合C,37744.68,浙江荣泰,8.79,51.73,5823.76,0.5824
008182,方正富邦信泓混合C,37744.68,三花智控,8.13,111.17,5383.96,0.5384
008182,方正富邦信泓混合C,37744.68,拓普集团,7.55,61.76,5001.94,0.5002
008182,方正富邦信泓混合C,37744.68,新泉股份,6.48,51.7,4293.17,0.4293
008182,方正富邦信泓混合C,37744.68,伟创电气,5.14,35.69,3403.29,0.3403
008182,方正富邦信泓混合C,37744.68,长盈精密,4.66,74.07,3087.24,0.3087
008182,方正富邦信泓混合C,37744.68,汉威科技,4.32,45.03,2862.47,0.2862
008182,方正富邦信泓混合C,37744.68,震裕科技,4.29,15.1,2841.67,0.2842
008182,方正富邦信泓混合C,37744.68,安培龙,4.06,16.22,2692.03,0.2692
008182,方正富邦信泓混合C,37744.68,北特科技,3.56,42.72,2355.15,0.2355
006594,博道中证500增强C,33419.03,瑞芯微,1.48,18.08,4077.92,0.4078
006594,博道中证500增强C,33419.03,深信服,1.3,28.52,3579.26,0.3579
006594,博道中证500增强C,33419.03,璞泰来,1.25,111.51,3447.89,0.3448
006594,博道中证500增强C,33419.03,广联达,1.2,235.85,3316.07,0.3316
006594,博道中证500增强C,33419.03,长川科技,1.18,32.81,3269.0,0.3269
006594,博道中证500增强C,33419.03,菲利华,1.18,43.13,3264.94,0.3265
006594,博道中证500增强C,33419.03,网宿科技,1.16,278.02,3208.35,0.3208
006594,博道中证500增强C,33419.03,汇顶科技,1.15,38.57,3186.28,0.3186
006594,博道中证500增强C,33419.03,科沃斯,1.12,28.67,3081.69,0.3082
006594,博道中证500增强C,33419.03,光线传媒,1.08,154.24,2987.63,0.2988
016283,华泰柏瑞积极优选股票C,32405.48,金风科技,4.4,270.88,4055.07,0.4055
016283,华泰柏瑞积极优选股票C,32405.48,中国建筑,3.94,666.38,3631.77,0.3632
016283,华泰柏瑞积极优选股票C,32405.48,松原安全,3.86,89.16,3557.67,0.3558
016283,华泰柏瑞积极优选股票C,32405.48,海尔智家,3.85,139.82,3541.64,0.3542
016283,华泰柏瑞积极优选股票C,32405.48,华域汽车,3.64,163.73,3356.47,0.3356
016283,华泰柏瑞积极优选股票C,32405.48,科达制造,3.46,260.72,3188.61,0.3189
016283,华泰柏瑞积极优选股票C,32405.48,新澳股份,3.25,440.15,2993.02,0.2993
016283,华泰柏瑞积极优选股票C,32405.48,中信特钢,3.05,206.29,2809.67,0.281
016283,华泰柏瑞积极优选股票C,32405.48,中联重科,2.98,342.49,2743.34,0.2743
016283,华泰柏瑞积极优选股票C,32405.48,海信家电,2.75,97.09,2528.22,0.2528
011499,富国沪深300基本面精选股票C,29205.76,洛阳钼业,4.29,225.0,3532.5,0.3532
011499,富国沪深300基本面精选股票C,29205.76,传音控股,4.11,36.46,3386.11,0.3386
011499,富国沪深300基本面精选股票C,29205.76,渝农商行,4.0,500.0,3295.0,0.3295
011499,富国沪深300基本面精选股票C,29205.76,徐工机械,3.77,270.0,3105.0,0.3105
011499,富国沪深300基本面精选股票C,29205.76,百利天恒,3.68,8.08,3031.0,0.3031
011499,富国沪深300基本面精选股票C,29205.76,铜陵有色,3.25,500.0,2680.01,0.268
011499,富国沪深300基本面精选股票C,29205.76,紫金矿业,3.22,90.0,2649.6,0.265
011499,富国沪深300基本面精选股票C,29205.76,兆易创新,3.14,12.11,2583.06,0.2583
011499,富国沪深300基本面精选股票C,29205.76,德赛西威,3.03,16.5,2495.3,0.2495
011499,富国沪深300基本面精选股票C,29205.76,宁德时代,2.97,6.09,2448.18,0.2448
015454,中欧中证500指数增强C,17855.39,西部矿业,1.52,102.26,2249.72,0.225
015454,中欧中证500指数增强C,17855.39,国金证券,1.32,191.41,1958.12,0.1958
015454,中欧中证500指数增强C,17855.39,胜宏科技,1.27,6.62,1890.01,0.189
015454,中欧中证500指数增强C,17855.39,华工科技,1.21,19.47,1800.59,0.1801
015454,中欧中证500指数增强C,17855.39,当升科技,1.2,26.92,1787.22,0.1787
015454,中欧中证500指数增强C,17855.39,财通证券,1.16,204.99,1726.02,0.1726
015454,中欧中证500指数增强C,17855.39,国联民生,1.1,146.75,1639.2,0.1639
015454,中欧中证500指数增强C,17855.39,芯联集成,1.1,247.76,1630.27,0.163
015454,中欧中证500指数增强C,17855.39,顾家家居,1.08,53.1,1602.03,0.1602
015454,中欧中证500指数增强C,17855.39,网宿科技,1.06,136.24,1572.21,0.1572
015868,国泰海通中证1000指数增强C,16430.92,紫江企业,0.83,248.54,1839.2,0.1839
015868,国泰海通中证1000指数增强C,16430.92,同方股份,0.8,219.91,1783.47,0.1783
015868,国泰海通中证1000指数增强C,16430.92,华邦健康,0.79,388.43,1767.36,0.1767
015868,国泰海通中证1000指数增强C,16430.92,中色股份,0.78,256.51,1739.12,0.1739
015868,国泰海通中证1000指数增强C,16430.92,剑桥科技,0.74,12.97,1657.57,0.1658
015868,国泰海通中证1000指数增强C,16430.92,四川黄金,0.74,59.58,1650.96,0.1651
015868,国泰海通中证1000指数增强C,16430.92,云天励飞,0.73,18.25,1615.19,0.1615
015868,国泰海通中证1000指数增强C,16430.92,概伦电子,0.67,35.24,1487.29,0.1487
015868,国泰海通中证1000指数增强C,16430.92,微芯生物,0.66,45.62,1463.57,0.1464
015868,国泰海通中证1000指数增强C,16430.92,海正药业,0.64,137.23,1427.19,0.1427
014345,鹏华中证500指数增强C,14762.56,乐普医疗,1.53,92.49,1620.42,0.162
014345,鹏华中证500指数增强C,14762.56,国联民生,1.49,140.68,1571.4,0.1571
014345,鹏华中证500指数增强C,14762.56,中科创达,1.44,19.64,1525.64,0.1526
014345,鹏华中证500指数增强C,14762.56,璞泰来,1.44,49.03,1516.01,0.1516
014345,鹏华中证500指数增强C,14762.56,九号公司,1.41,22.21,1485.51,0.1486
014345,鹏华中证500指数增强C,14762.56,晶晨股份,1.4,13.28,1476.47,0.1476
014345,鹏华中证500指数增强C,14762.56,完美世界,1.39,76.6,1467.66,0.1468
014345,鹏华中证500指数增强C,14762.56,横店东磁,1.36,70.15,1437.37,0.1437
014345,鹏华中证500指数增强C,14762.56,西部超导,1.3,21.09,1372.75,0.1373
