基金代码,日期,最新净值,最大回撤,最大连续下跌,近一周连跌,RSI,当日跌幅,信号,未来1日收益,未来3日收益,未来5日收益,未来10日收益,未来20日收益
010812,2022-10-31,2.3,0.12189466710831412,4,0,13.67,0.0225,无信号,0.03583553376084504,0.07016220294228608,0.06374952847981896,0.06073179932101096,0.018106374952848
010812,2022-11-01,2.3,0.11485809682804685,3,3,13.67,0.0225,无信号,0.02144970414201177,0.05251479289940825,0.039940828402366735,0.028476331360946728,-0.003328402366864031
010812,2022-11-25,2.3,0.06291975963237906,5,1,13.67,0.0225,无信号,-0.00037037037037049406,0.007777777777777743,-0.004074074074074119,0.00037037037037032953,-0.03777777777777789
010812,2022-11-28,2.3,0.06159292035398243,4,0,13.67,0.0225,无信号,0.0018587360594795144,0.007434944237918222,0.005947955390334578,-0.010408921933085511,-0.022304832713754667
010812,2022-12-16,2.3,0.07273366127898816,3,2,13.67,0.0225,无信号,-0.018567639257294405,-0.025767336112163555,-0.015536187949981026,-0.0026525198938990805,0.046987495263357375
010812,2022-12-26,2.3,0.09388335704125171,3,3,13.67,0.0225,无信号,0.0057736720554272996,0.013086989992301868,0.021170130869899984,0.060816012317167024,0.0727482678983834
010812,2023-01-19,2.3,0.061164333087693416,3,0,13.67,0.0225,无信号,0.009733237202595578,0.00793078586878147,0.0018024513338139485,-0.00793078586878163,-0.03424657534246582
010812,2023-03-14,2.3,0.0743919885550786,3,2,13.67,0.0225,无信号,-0.019706336939721854,-0.025888717156105166,-0.020865533230293765,-0.022797527047913508,-0.01352395672333854
010812,2023-03-24,2.3,0.09673951988534576,4,0,13.67,0.0225,无信号,-0.007495069033530622,0.0031558185404339275,0.028796844181459547,0.022879684418145887,0.018145956607494997
010812,2023-03-27,2.3,0.09414301113905858,3,1,13.67,0.0225,无信号,-0.0011848341232227938,0.01737756714060033,0.024486571879936744,0.028436018957345998,0.015797788309636664
010812,2023-07-18,2.3,0.08090136682674542,3,0,13.67,0.0225,无信号,-0.020424509411293437,-0.02603123748498196,-0.01842210652783333,-0.008810572687224589,-0.0480576692030437
010812,2023-08-14,2.3,0.06155044799376718,4,1,13.67,0.0225,无信号,-0.013283520132835213,-0.01951017019510158,-0.026567040265670243,-0.014528850145288378,-0.02698215026982148
010812,2023-08-23,2.3,0.08755942947702064,7,2,13.67,0.0225,无信号,0.0013026487190621423,0.030829353017802943,0.029092488059053484,0.016066000868432444,-0.016066000868432444
010812,2023-08-24,2.3,0.08683584456780329,6,1,13.67,0.0225,无信号,-0.0004293688278232434,0.02361528553027038,0.02060970373550863,0.0008587376556461055,-0.007728638900815902
010812,2023-08-25,2.3,0.07990411506192575,5,0,13.67,0.0225,无信号,0.029488291413703408,0.027753686036426736,0.04249783174327834,0.019514310494362502,-0.0013009540329575514
010812,2023-08-28,2.3,0.07916833266693321,4,1,13.67,0.0225,无信号,0.024054982817869438,0.021048109965635713,0.023195876288659913,0.006872852233676983,-0.013745704467353966
010812,2023-08-29,2.3,0.07916833266693321,3,0,13.67,0.0225,无信号,-0.001684919966301602,0.012636899747261923,0.0012636899747260613,-0.02274641954507172,-0.027801179443976528
010812,2023-09-14,2.3,0.07916833266693321,3,0,13.67,0.0225,无信号,0.0017361111111111127,-0.006944444444444451,0.0030381944444444957,-0.00043402777777773,-0.06249999999999987
010812,2023-09-20,2.3,0.07255776246453192,4,1,13.67,0.0225,无信号,0.010052447552447611,0.0034965034965035,0.007867132867132972,-0.003059440559440417,-0.02884615384615378
010812,2023-09-21,2.3,0.0636363636363636,3,0,13.67,0.0225,无信号,0.01632833186231241,0.01853486319505729,0.01632833186231241,-0.0039717563989408195,-0.00661959399823483
010812,2023-10-23,2.3,0.10149750415973369,4,4,13.67,0.0225,无信号,0.008333333333333238,0.028703703703703624,0.03749999999999998,0.06481481481481466,0.05046296296296295
010812,2023-10-24,2.3,0.09319899244332493,3,3,13.67,0.0225,无信号,0.004137931034482916,0.034942528735632215,0.03126436781609199,0.0574712643678161,0.02896551724137939
010812,2023-10-30,2.3,0.08124202467035298,4,0,13.67,0.0225,无信号,-0.0035539760106619313,0.0013327410039982736,0.02176810306530428,0.010661928031985794,0.006663705019991171
010812,2023-10-31,2.3,0.07849829351535825,3,0,13.67,0.0225,无信号,-0.006247211066488279,0.029897367246764714,0.026327532351628612,0.023650156180276632,0.004016064257028066
010812,2023-11-06,2.3,0.06533967979229763,3,0,13.67,0.0225,无信号,-0.003466204506065861,-0.013431542461005069,-0.01429809358752163,-0.01689774696707093,-0.050693240901213174
010812,2023-11-15,2.3,0.06412478336221825,3,2,13.67,0.0225,无信号,-0.008718395815170017,-0.010897994768962471,-0.013949433304272027,-0.020488230165649587,-0.04751525719267654
010812,2023-12-19,2.3,0.061739130434782574,3,3,13.67,0.0225,无信号,-0.008325624421831542,-0.01387604070305264,-0.019426456984273737,-0.013413506012950932,-0.07308048103607767
010812,2024-01-08,2.3,0.09708737864077678,5,4,13.67,0.0225,无信号,-0.003910068426197462,0.0,0.001955034213098731,-0.026392961876832762,-0.015151515151515003
010812,2024-01-09,2.3,0.09066666666666674,4,3,13.67,0.0225,无信号,0.0014598540145983792,-0.0038929440389294436,-0.02481751824817526,-0.018491484184914964,-0.009245742092457482
010812,2024-01-10,2.3,0.09301290609701829,3,2,13.67,0.0225,无信号,0.003925417075564283,0.005888125613346424,-0.004416094210009764,0.008832188420019744,0.009322865554465225
010812,2024-01-22,2.3,0.11386138613861381,4,1,13.67,0.0225,第二优先级 技术建仓,0.024377856780091325,0.03656678517013704,0.00304723209751143,0.023362112747587628,0.07618080243778574
010812,2024-01-23,2.3,0.10500000000000004,3,0,13.67,0.0225,无信号,0.03212851405622493,0.006024096385542174,-0.01957831325301201,0.02208835341365464,0.08785140562248987
010812,2024-02-19,2.3,0.11517367458866554,5,0,13.67,0.0225,无信号,0.006178707224334553,0.01806083650190105,0.030418250950570366,0.04325095057034208,0.07319391634980985
010812,2024-02-20,2.3,0.10287303058387395,4,0,13.67,0.0225,无信号,0.012796208530805752,0.0075829383886256,0.004265402843602058,0.0407582938388627,0.07251184834123224
010812,2024-02-21,2.3,0.09235818096577593,3,0,13.67,0.0225,无信号,0.011809163911195046,0.02409069437883805,0.02361832782239009,0.031648559282002914,0.06896551724137927
010812,2024-09-10,2.3,0.07301587301587303,3,0,13.67,0.0225,无信号,-0.0009756097560974536,0.009268292682926893,0.01317073170731714,0.13658536585365866,0.22439024390243903
010812,2024-10-14,2.3,0.08976261127596438,4,1,13.67,0.0225,无信号,-0.027932960893854688,0.0015961691939345587,0.018355945730247514,0.0059856344772546395,0.03870710295291318
010812,2024-10-15,2.3,0.0923590504451039,3,0,13.67,0.0225,无信号,-0.008581937065794814,0.03514507560277885,0.041275030649775224,0.02451982018798531,0.07682876992235378
010812,2024-11-22,2.3,0.06474820143884885,3,0,13.67,0.0225,无信号,-0.007287449392712647,0.0,0.02712550607287438,0.029149797570850046,0.048582995951416866
010812,2024-12-05,2.3,0.07232109049602417,5,0,13.67,0.0225,无信号,0.004743083003952574,0.014624505928853901,0.009881422924901326,0.026086956521739244,-0.020158102766798306
010812,2024-12-06,2.3,0.07232109049602417,4,2,13.67,0.0225,无信号,-0.0011746280344556263,0.017227877838684433,-0.0031323414252153515,0.014095536413469082,-0.013312451057165157
010812,2024-12-09,2.3,0.07232109049602417,3,1,13.67,0.0225,无信号,0.00983477576711265,0.005114083398898641,0.001573564122738003,0.027143981117230685,-0.00865460267505893
010812,2024-12-24,2.3,0.07020872865275128,3,0,13.67,0.0225,无信号,0.0134048257372653,0.005744925315970769,-0.03791650708540796,-0.035235541937954834,-0.0019149751053237599
010812,2025-02-14,2.3,0.06538170823885112,6,0,13.67,0.0225,无信号,-0.0007633587786260396,0.017175572519083943,0.052290076335877865,-0.018320610687022915,0.025190839694656426
010812,2025-04-09,2.3,0.15519125683060114,3,2,13.67,0.0225,无信号,0.024905023216546945,0.03123680878007591,0.026171380329252775,0.026593499366821323,0.06162937948501473
010812,2025-04-29,2.3,0.14015572858731928,3,1,13.67,0.0225,第二优先级 技术建仓,0.027425296766270865,0.028243962341383523,0.029062627916496,0.013098649201801076,0.00040933278755623815
010812,2025-05-12,2.3,0.09520093640265322,4,0,13.67,0.0225,无信号,0.007955449482895791,-0.01272871917263309,-0.011933174224343599,-0.03460620525059656,0.00954653937947495
010812,2025-05-13,2.3,0.09449433814916049,3,2,13.67,0.0225,无信号,-0.012326043737574607,-0.01590457256461234,-0.01471172962226637,-0.03180914512922468,0.017097415506958133
010812,2025-09-08,2.3,0.0685008422234699,3,0,13.67,0.0225,无信号,0.006518518518518458,0.03762962962962956,0.03051851851851858,0.04296296296296297,0.06370370370370367
014127,2022-01-11,,0.09766394596115965,4,3,,,无信号,0.003370442242876193,0.014911653559391337,-0.005821672964967753,-0.046981922173424506,-0.02379736492697374
014127,2022-01-12,,0.09766394596115965,3,2,,,无信号,-0.008397480755773231,-0.016495051484554595,-0.0284914525642307,-0.08587423772868137,-0.05098470458862335
014127,2022-01-26,,0.11646051379638436,3,3,,,无信号,-0.022612796056156903,0.011788661451077065,0.022612796056156903,0.017361483227949837,-0.030972028721466118
014127,2022-02-18,1.054,0.1144771337023012,5,0,44.55,-0.0051,无信号,-0.012017441242156734,-0.028288843985961997,-0.021907901733489377,-0.07529511857917683,-0.10560459427842184
014127,2022-02-21,1.054,0.11292675809746132,4,0,44.55,-0.0051,无信号,-0.022556390977443594,-0.029969289420734926,-0.0313459705602034,-0.0992269405909139,-0.09636767976278733
014127,2022-02-22,1.054,0.08827351794461655,3,2,44.55,-0.0051,无信号,-0.016469321851453275,-0.010010764262648101,-0.0163616792249732,-0.08170075349838544,-0.08159311087190536
014127,2022-03-04,1.054,0.10938915165542921,6,4,44.55,-0.0051,无信号,-0.03887005649717513,-0.03389830508474579,-0.05796610169491527,-0.04971751412429383,-0.013785310734463263
014127,2022-03-07,1.054,0.11618215084366737,5,4,44.55,-0.0051,无信号,-0.01886141460609555,-0.025761932144910966,-0.05209890741805636,-0.018631397354801727,-0.007935595169637742
014127,2022-03-08,1.054,0.1261557427573454,4,4,44.55,-0.0051,无信号,0.005172819186456571,-0.019868328238890225,-0.02386550670115211,0.003056665882906108,0.01751704679050085
014127,2022-03-09,1.054,0.12471701996295531,3,3,44.55,-0.0051,无信号,-0.0070331731332786375,-0.03387645059195865,-0.0187551283554097,0.006095416715508126,-0.002696049701090105
014127,2022-04-01,1.054,0.12718415757704118,3,0,44.55,-0.0051,无信号,-0.006793321819228574,-0.02037996545768572,-0.009326424870466317,-0.004029936672423786,-0.024294761082325856
014127,2022-04-12,1.054,0.10383820811134058,6,1,44.55,-0.0051,第三优先级 观察池,0.02045133991537373,0.024800188058298082,0.016690173953925705,-0.01551480959097319,0.004348848142924349
014127,2022-04-13,1.054,0.09893954301956917,5,0,44.55,-0.0051,无信号,0.014063226406322639,0.015574151557415117,0.0020920502092049193,-0.018363551836355223,0.004416550441654944
014127,2022-04-14,1.054,0.09805209017290425,4,1,44.55,-0.0051,无信号,0.00426169085464183,-0.003685786685095578,-0.005067956692006404,-0.020041465100207292,-0.017277125086385643
014127,2022-04-15,1.054,0.08847600088475996,3,0,44.55,-0.0051,无信号,0.0014899713467048342,-0.011805157593123308,-0.03713467048710612,-0.018338108882521506,-0.02521489971346707
014127,2022-07-19,1.054,0.06929895245769543,3,0,44.55,-0.0051,无信号,0.010978287387167612,0.007806782141985939,0.021346669919492647,0.00805074408392297,0.00463527689680413
014127,2022-10-14,1.054,0.09441441441441442,6,1,44.55,-0.0051,无信号,0.016845735508688068,-0.011937922801432561,-0.04005836317814034,-0.01870274572224433,-0.011407348454702284
014127,2022-10-17,1.054,0.09387019230769225,5,0,44.55,-0.0051,无信号,-0.0010554089709762836,-0.014379947229551479,-0.028891820580474976,-0.005013192612137237,-0.009366754617414241
014127,2022-10-18,1.054,0.0885019949220166,4,2,44.55,-0.0051,无信号,-0.02830680928776408,-0.0559613879467779,-0.025045656144012517,-0.01004435168275493,-0.02856770153926418
014127,2022-10-19,1.054,0.08451730418943533,3,1,44.55,-0.0051,无信号,-0.01333861595351294,-0.02786582144743794,-0.016111991547807698,-0.006735340729001576,-0.011225567881669245
014127,2022-11-07,1.054,0.11754664065357888,3,0,44.55,-0.0051,无信号,-0.014508045370614626,-0.002637826431020841,-0.009628066473226027,-0.012397784225797895,0.012002110261144812
014127,2022-11-14,1.054,0.10121708892200697,5,1,44.55,-0.0051,第三优先级 观察池,-0.0008050449483428605,0.017979337179659303,0.004696095532000615,0.02710317992754595,0.039313028310747344
014127,2022-11-15,1.054,0.09548806399200102,4,0,44.55,-0.0051,无信号,-0.0029298175522705816,-0.0006658676255161219,-0.009988014382740794,0.022772672792648826,0.024237581568784118
014127,2022-11-16,1.054,0.08554460449835732,3,0,44.55,-0.0051,无信号,0.01879951658385929,0.005505572713844491,0.0012085403518195406,0.014636766483147604,0.0171881294480998
014127,2023-03-14,1.054,0.0974658869395711,3,2,44.55,-0.0051,无信号,0.006479481641468608,-0.008207343412527053,0.01871850251979843,0.03614110871130311,0.05485961123110154
014127,2023-04-14,1.054,0.07369553523399687,5,0,44.55,-0.0051,无信号,0.006140829694323073,-0.01064410480349349,-0.025655021834061188,-0.043122270742358026,-0.05144650655021828
014127,2023-04-17,1.054,0.0688116804109775,4,1,44.55,-0.0051,无信号,-0.014598540145985444,-0.036226007028926796,-0.05393349553933502,-0.041768045417680505,-0.06163828061638277
014127,2023-05-31,1.054,0.07420924574209253,4,0,44.55,-0.0051,无信号,0.029334882370026134,0.02672088295091486,0.03906476909671803,0.07144931745570726,0.08945686900958465
014127,2023-06-01,1.054,0.07107012071070122,3,1,44.55,-0.0051,无信号,0.018848920863309356,0.021582733812949662,0.03812949640287781,0.0625899280575541,0.08086330935251804
014127,2023-08-28,1.054,0.08067885117493467,4,0,44.55,-0.0051,无信号,0.007771301693033497,0.004024424091035267,0.010685539827921078,-0.00027754648903688313,-0.04066056064390784
014127,2023-08-29,1.054,0.08067885117493467,3,0,44.55,-0.0051,无信号,-0.013528286417053868,0.004646078163432575,-0.004919376878928734,-0.01954085815796663,-0.053019950806231286
014127,2023-09-14,1.054,0.06517987521571741,3,0,44.55,-0.0051,无信号,-0.014060977307531667,-0.02324933871641382,-0.0306278713629403,-0.02645134344981208,-0.04649867743282764
014127,2023-10-23,1.054,0.07072905331882473,3,3,44.55,-0.0051,无信号,-0.010658490290553328,-0.014454664914585939,-0.02292305446050509,0.01606073879398454,0.022631041027887384
014127,2024-02-08,1.054,0.07191679049034175,3,1,44.55,-0.0051,无信号,0.011182598039215645,0.03860294117647058,0.039675245098039096,0.05162377450980384,0.03998161764705867
014127,2024-02-29,1.054,0.06244371059741815,4,0,44.55,-0.0051,无信号,0.002189781021897731,-0.007737226277372383,-0.01708029197080298,-0.011824817518248331,-0.01036496350364979
014127,2024-05-08,1.054,0.06795000718287603,4,1,44.55,-0.0051,无信号,0.01332174920359106,0.029829134086301858,0.036779611931653605,0.03750362004054451,0.05647263249348398
014127,2024-05-09,1.054,0.06795000718287603,3,0,44.55,-0.0051,无信号,0.012216154067260798,0.034492670307559675,0.027019258407588443,0.04124748490945682,0.05001437194596156
014127,2024-05-27,1.054,0.06795000718287603,4,1,44.55,-0.0051,无信号,0.006992048258842875,-0.017411571154373518,-0.009734027968193028,0.008911434055387921,0.005621058404167798
014127,2024-07-29,1.054,0.09024552090245515,3,2,44.55,-0.0051,无信号,0.00638143582306013,-0.028861493836113167,-0.03205221174764323,0.005801305293691086,0.01522842639593902
014127,2024-08-22,1.054,0.105327701321706,3,0,44.55,-0.0051,无信号,-0.002999143101970852,-0.013567552127963529,-0.008426163953156264,-0.053698943159097505,0.005998286203941704
014127,2024-08-30,1.054,0.08116428771340617,3,0,44.55,-0.0051,无信号,-0.026933602189255435,-0.030678381103269457,-0.04220077776177444,-0.021604493734696834,0.07417542848912573
014127,2024-09-10,1.054,0.06846618866863499,3,2,44.55,-0.0051,无信号,0.019276748356246296,0.015092647937836219,0.03526598924088457,0.08876270173341304,0.11685594739988035
014127,2025-04-09,1.054,0.19930589985126418,3,2,44.55,-0.0051,无信号,0.03986416654362915,0.05507160785471726,0.03691126531817514,0.07382253063635011,0.10984792558688915
014127,2025-04-29,1.054,0.19260092488438946,3,3,44.55,-0.0051,无信号,0.04294731064763995,0.03649835345773869,0.051180021953896815,0.02963776070252463,0.051317233809001085
014127,2025-05-08,1.054,0.17675544794188855,5,0,44.55,-0.0051,无信号,0.014164680963727883,0.0014561821551495762,-0.0041037860736033785,0.007148530579825353,0.06791104050833997
014127,2025-05-09,1.054,0.16256157635467974,4,0,44.55,-0.0051,无信号,0.008316566063044914,0.0030851777330650147,0.0065727699530515145,0.016633132126089828,0.08169014084507036
014127,2025-05-12,1.054,0.16234439834024894,3,1,44.55,-0.0051,第三优先级 观察池,-0.012531001174781429,-0.01801331418874825,-0.010311969716747185,-0.0020885001957969534,0.056389505286516144
014127,2025-10-20,1.054,0.08887270078309974,3,0,44.55,-0.0051,无信号,0.0022546809136358872,0.008528575629840144,,,
018490,2023-08-23,,0.10149457848979203,4,2,,,无信号,-0.006305718634485667,0.014133507284192229,0.0010871928680147868,0.03174603174603175,0.005109806479669535
018490,2023-08-24,,0.10149457848979203,3,1,,,无信号,-0.010869565217391302,0.0016142918639689473,0.013237193284545822,0.01022384847180365,0.00032285837279376556
018490,2023-09-14,1.0,0.10224928788920536,3,0,44.41,0.0,无信号,0.004652146331148309,-0.014273630788750219,-0.017234087544935484,-0.03626559526326919,-0.09632057517445544
018490,2023-09-20,1.0,0.09406284071761313,4,1,44.41,0.0,无信号,-0.0030033251099431777,-0.02091601415853274,-0.017805427437520175,-0.012013300439772593,-0.04118845865064892
018490,2023-09-21,1.0,0.0753667172483561,3,0,44.41,0.0,无信号,-0.004542996214169801,-0.010167658193618133,-0.014061654948620888,-0.02206598161168196,-0.022390481341265485
018490,2023-10-23,1.0,0.11895680857643537,4,2,44.41,0.0,无信号,0.02363402363402363,0.045864045864045876,0.05440505440505439,0.0411840411840412,0.0413010413010413
018490,2023-10-24,1.0,0.11576660459342024,3,1,44.41,0.0,第三优先级 观察池,0.004128913866268995,0.03658676453721762,0.028673012960201884,0.013533662117215314,0.002064456933134561
018490,2023-11-06,1.0,0.10050515680909285,3,2,44.41,0.0,无信号,-0.012294623896278093,-0.01195931597183418,-0.010618084274058415,-0.005253157482955222,-0.05420811445177165
018490,2023-11-22,1.0,0.08715155398910605,5,0,44.41,0.0,无信号,-0.004234863225363439,-0.011788943573309014,-0.02312006409522719,-0.010873297470527715,-0.05505322192972419
018490,2023-11-23,1.0,0.07208772120290957,4,0,44.41,0.0,无信号,-0.020154862218173468,-0.021179685720792474,-0.026759280346162567,-0.01924390799362335,-0.03974037804600311
018490,2023-12-08,1.0,0.06373091391900873,3,1,44.41,0.0,无信号,-0.013119702774875163,-0.033205619412515916,-0.04330662951352607,-0.015209566933704866,-0.005572971090212372
018490,2024-01-16,1.0,0.060013796275005776,6,0,44.41,0.0,无信号,-0.026160435235559616,-0.07280935293436736,-0.048616738048385275,-0.08843616159277697,-0.014469267276305077
018490,2024-01-25,1.0,0.0920426207209249,3,1,44.41,0.0,无信号,-0.02242152466367715,-0.07068680670285586,-0.09853670049563372,-0.012862874675477956,0.04130280859098409
018490,2024-02-19,1.0,0.1563137610519157,5,0,44.41,0.0,无信号,0.006694560669455993,0.026658696951583963,0.02713687985654506,0.04674237895995221,0.12289300657501494
018490,2024-02-20,1.0,0.1554521729263588,4,0,44.41,0.0,无信号,0.018908568693154663,0.016754427955959803,0.01854954523695543,0.046673049305888024,0.12123025370990897
018490,2024-02-21,1.0,0.15487680254343145,3,0,44.41,0.0,无信号,0.019831373946087222,0.020306376914855723,0.041206507540672205,0.056287851799073745,0.11625697660610378
018490,2024-02-29,1.0,0.15150478796169634,4,1,44.41,0.0,第三优先级 观察池,0.006386861313868543,-0.002509124087591218,0.02623175182481754,0.06979927007299261,0.062271897810218954
018490,2024-03-01,1.0,0.14800824175824184,3,0,44.41,0.0,无信号,-0.006467718143651342,0.009304436627709049,0.036536934074662436,0.06932939975036882,0.07920118007488934
018490,2024-03-14,1.0,0.12166627330658494,7,0,44.41,0.0,无信号,0.033900164563905696,0.02786615469007129,0.00416895227646739,0.021832144816237003,0.04684585847504122
018490,2024-03-15,1.0,0.12083628632175768,6,1,44.41,0.0,第三优先级 观察池,0.0013859275053305746,0.0021321961620469104,-0.021108742004264318,0.01396588486140725,0.04296375266524521
018490,2024-03-18,1.0,0.10152100434572678,5,0,44.41,0.0,无信号,-0.005836162988115514,-0.028756366723259777,-0.0253607809847199,0.02238964346349746,0.0512521222410866
018490,2024-03-19,1.0,0.0817912657290896,4,0,44.41,0.0,无信号,0.000745235813903889,-0.02246353667624828,-0.041520281060364136,0.0569573086340892,0.04205259235600977
018490,2024-05-23,1.0,0.07275464124435525,3,0,44.41,0.0,无信号,0.01275781416117373,0.03572187965128638,0.0072294280246651375,-0.018073570061662783,-0.06623431852009358
018490,2024-06-03,1.0,0.06732613303724637,3,0,44.41,0.0,无信号,-0.010208467655276115,-0.00752202879862455,-0.01214270363206531,-0.0334192993767462,-0.03793251665592091
018490,2024-06-30,1.0,0.1285685564937676,4,0,44.41,0.0,无信号,0.010382575330098167,-0.0032727683105744426,0.015573862995147314,0.03126058006996947,-0.07978783433021103
018490,2024-07-01,1.0,0.11014165469102849,3,1,44.41,0.0,第三优先级 观察池,-0.01849609159969177,-0.005174501816580466,0.013651877133105766,0.0049543102499173715,-0.11549047671474182
018490,2024-07-09,1.0,0.11014165469102849,3,1,44.41,0.0,第三优先级 观察池,0.002389486260454101,-0.007494297816878481,-0.04051265341587922,-0.11339198435972624,-0.12783751493428905
018490,2024-07-29,1.0,0.13533427240221044,3,2,44.41,0.0,无信号,0.022197694383124852,0.00036791758646059227,-0.021952415992151125,-0.012754476330635228,-0.01888643610497911
018490,2024-08-09,1.0,0.13598439700942686,3,1,44.41,0.0,第三优先级 观察池,0.004366812227074309,0.001497192763568283,0.019588271990018773,0.00873362445414848,-0.054897067997504725
018490,2024-08-23,1.0,0.13142919676077916,8,1,44.41,0.0,第三优先级 观察池,0.002255073916311731,0.005888248559258239,-0.006514657980456004,-0.05098972688549244,0.04460035078927583
018490,2024-08-26,1.0,0.13047765118317264,7,0,44.41,0.0,无信号,-0.014718614718614745,-0.001978973407544893,-0.014223871366728454,-0.06394557823129247,0.07557204700061848
018490,2024-08-27,1.0,0.10153950645234322,6,2,44.41,0.0,无信号,0.0036249999999998783,-0.008750000000000008,-0.02700000000000008,-0.05850000000000008,0.1156249999999999
018490,2024-08-28,1.0,0.10123428830257053,5,1,44.41,0.0,第三优先级 观察池,0.012929952297263339,0.0005021340697967198,-0.027491840321365705,-0.05109214160180763,0.1849108712026111
018490,2024-08-29,1.0,0.08696652479006098,4,0,44.41,0.0,无信号,-0.012330302652883185,-0.03051438535309499,-0.04309378502926886,-0.061153319217835254,0.18906464067754397
018490,2024-08-30,1.0,0.07976811594202908,3,2,44.41,0.0,无信号,-0.012269178336844603,-0.039905812368323086,-0.061221960589912014,-0.053910026025529786,0.06010658074110807
018490,2024-09-10,1.0,0.09202159568086381,4,4,44.41,0.0,无信号,-0.0011892177589852165,0.00872093023255806,0.059064482029598256,0.1793076109936574,0.15433403805496831
018490,2024-09-11,1.0,0.09340394800192586,3,4,44.41,0.0,无信号,0.00079660116834844,0.050451407328730796,0.059479553903345805,0.2531864046733935,0.18481147105682422
018490,2024-10-23,1.0,0.10401173143395825,6,0,44.41,0.0,无信号,-0.0027814864263463034,-0.007565643079661803,-0.019247886070316078,0.07777036048064082,-0.003004005340453978
018490,2024-10-24,1.0,0.10401173143395825,5,0,44.41,0.0,无信号,0.012282268870031275,-0.012282268870031152,0.023782938811969738,0.06509602501116572,-0.023336310853059313
018490,2024-10-25,1.0,0.10401173143395825,4,0,44.41,0.0,无信号,-0.004797500836773369,-0.016512328461452678,0.03179738926698647,0.05857413812339617,-0.03347093607051214
018490,2024-10-28,1.0,0.10401173143395825,3,0,44.41,0.0,无信号,-0.024266490183101598,0.01136112949481589,0.051842047209353675,0.021508934480476586,-0.05040811824398849
018490,2024-12-06,1.0,0.11417363476824613,3,0,44.41,0.0,无信号,0.004288455027649279,0.02336079449272097,-0.006094120302448889,-0.026182146484595416,-0.014671030357747446
018490,2024-12-18,1.0,0.11417363476824613,3,4,44.41,0.0,无信号,-0.007332722273143987,-0.0013748854262144578,-0.0035517873510540693,-0.02623739688359307,0.036892758936755275
018490,2024-12-24,1.0,0.07572167169323571,3,0,44.41,0.0,无信号,-0.0021798990362551776,0.002409362092703064,-0.03189536484625981,-0.0074575493345572065,0.018357044515832838
018490,2025-01-02,1.0,0.06947507719453028,3,1,44.41,0.0,无信号,0.014932448447499474,0.020383977245792835,0.02690210950462201,0.07252903531642574,0.08568381132969902
018490,2025-01-23,1.0,0.06947507719453028,4,4,44.41,0.0,无信号,0.009238395673727013,0.019265434880576842,0.03210905813429482,0.002140603875619663,-0.0029292474087426047
018490,2025-04-29,1.0,0.12656881514571366,3,1,44.41,0.0,第三优先级 观察池,0.021408516612072978,0.01906878802058959,0.029246607393542377,0.026321946654188074,0.026321946654188074
018490,2025-05-09,1.0,0.12656881514571366,4,0,44.41,0.0,无信号,0.013138181399101032,0.019246283277630446,0.011063731704506098,0.016134608735738173,0.04333294917598244
018490,2025-05-12,1.0,0.12095910939841574,3,0,44.41,0.0,无信号,0.012843828142759691,0.002841554898840585,-0.0004546487838145794,-0.01523073425778595,0.048761082064105406
018490,2025-05-16,1.0,0.10525168882109383,4,1,44.41,0.0,第三优先级 观察池,-0.0032868638784993923,-0.00408024481468881,-0.000680040802448072,-0.005667006687067896,0.045902754165249894
018490,2025-05-19,1.0,0.09936389559113842,3,0,44.41,0.0,无信号,0.014590219993160873,-0.002165735780234826,-0.012424484212926048,0.014248261712071204,0.04833010372734526
018490,2025-09-05,1.0,0.062382421551659246,4,3,44.41,0.0,无信号,-0.0069094014439873685,0.008539709649871826,0.028336309292756757,-0.0049685583417436235,0.14781461066687362
018490,2025-09-08,1.0,0.062382421551659246,3,2,44.41,0.0,无信号,-0.006105675146771059,0.04806262230919757,0.02254403131115455,-0.01142857142857156,0.1641487279843444
018490,2025-10-20,1.0,0.06610917231843026,3,0,44.41,0.0,无信号,0.005993090319396583,0.03553550024677431,,,
019863,2024-01-19,2.4773,0.14987012009185707,5,2,26.56,0.0,无信号,-0.01961387923831302,0.0,-0.04072298693873962,-0.07915915387659955,0.035489687321342285
019863,2024-01-22,2.4773,0.1662377961098917,4,1,26.56,0.0,第二优先级 技术建仓,0.013207461534970329,0.015431398357009853,-0.029818908001633955,-0.017564562247537763,0.02931965687831888
019863,2024-01-23,2.4773,0.15617938799739572,3,0,26.56,0.0,无信号,0.020006279998205704,-0.021531422419593615,-0.052393127887677755,-0.023729421791593652,0.046247701072085395
019863,2024-02-08,2.4773,0.18636098698270837,6,1,26.56,0.0,第二优先级 技术建仓,0.03544522102205685,0.038985204683670734,0.042252881909775886,0.09807570118907162,0.13824090042661352
019863,2024-02-19,2.4773,0.18626612777864132,5,0,26.56,0.0,无信号,-0.0016723143951062913,0.01359855652862735,0.03621880913611761,0.06390001320248206,0.09607006117150031
019863,2024-02-20,2.4773,0.17269853812722244,4,0,26.56,0.0,无信号,0.003418803418803432,0.006574621959237399,-0.00596099057637512,0.054043392504930954,0.10028490028490034
019863,2024-02-21,2.4773,0.1509954182378461,3,0,26.56,0.0,无信号,0.015296451399603242,0.03795459554771879,0.028168393211373086,0.04849019175666735,0.10271104253912282
